1468;167;178
1472;168;178
1475;167;178
1479;167;178
1483;167;178
1486;169;178
1490;168;178
1493;168;178
1497;167;178
1500;164;178
1504;163;178
1507;165;178
1510;167;178
1514;167;178
1518;170;178
1521;168;178
1525;168;178
1529;169;178
1533;168;178
1536;168;178
1539;169;178
1543;169;178
1546;170;178
1550;168;178
1553;169;178
1556;169;178
1559;169;178
1563;169;178
1566;170;178
1570;170;178
1573;171;178
1577;170;178
1581;172;178
1584;175;178
1588;175;178
1592;175;178
1596;173;178
1599;171;178
1603;170;178
1607;168;178
1610;168;178
1614;168;178
1617;168;178
1621;168;178
1621;168;178
1624;168;178
1631;168;178
1635;168;178
1638;167;178
1641;168;178
1645;168;178
1648;168;178
1652;170;178
1655;169;178
1658;172;178
1662;174;178
1666;174;178
1669;174;178
1673;174;178
1676;171;178
1680;169;178
1683;169;178
1686;168;178
1690;168;178
1693;171;178
1697;171;178
1700;172;178
1703;172;178
1707;171;178
1710;170;178
1713;170;178
1717;170;178
1720;172;178
1724;171;178
1728;170;178
1731;170;178
1734;169;178
1738;171;178
1741;169;178
1744;170;178
1748;173;178
1752;173;178
1756;173;178
1760;175;178
1763;174;178
1767;176;178
1771;176;178
1774;174;178
1778;173;178
1781;173;178
1785;172;178
1789;172;178
1792;171;178
1796;173;178
1799;172;178
1803;173;178
1807;174;178
1810;175;178
1814;173;178
1817;174;178
1820;174;178
1824;174;178
1828;173;178
1831;175;178
1835;176;178
1838;175;178
1842;177;178
1845;177;178
1849;176;178
1852;176;178
1856;178;178
1859;176;178
1862;176;182
1865;178;182
1869;177;182
1872;176;182
1875;176;182
1879;177;182
1882;178;182
1884;176;182
1887;175;182
1891;175;182
1894;173;182
1897;175;182
1901;174;183
1904;174;183
1907;175;183
1910;177;183
1914;177;183
1917;176;183
1917;175;183
1924;176;183
1926;176;183
1930;175;183
1933;177;183
1935;179;183
1935;178;183
1940;178;183
1943;177;183
1947;176;183
1951;176;183
1955;177;183
1959;177;184
1963;177;184
1967;178;184
1970;177;184
1974;177;185
1977;179;185
1981;178;185
1985;176;185
1988;178;185
1992;178;185
1995;177;186
1998;177;186
2001;179;185
2001;179;185
2004;179;185
2008;177;185
2011;178;185
2014;177;185
2017;176;186
2020;177;186
2024;176;186
2027;174;186
2031;176;186
2034;175;186
2037;174;186
2040;174;187
2044;176;187
2047;174;187
2050;173;187
2053;175;187
2057;175;187
2060;174;187
2063;174;187
2067;174;187
2070;174;187
2073;174;187
2076;173;188
2079;173;188
2082;174;189
2085;175;189
2088;175;189
2091;176;189
2094;178;189
2096;179;189
2100;178;189
2102;178;189
2105;178;190
2109;176;190
2112;177;190
2115;176;191
2118;179;191
2121;178;191
2124;178;190
2127;178;190
2130;177;191
2133;177;191
2136;178;191
2139;177;191
2142;178;191
2145;178;191
2148;175;192
2151;177;192
2155;177;192
2158;176;192
2161;178;192
2163;175;192
2166;177;192
2169;176;192
2172;175;193
2175;175;193
2177;175;194
2180;175;195
2182;176;195
2185;174;195
2188;175;195
2191;175;195
2195;176;196
2198;178;196
2201;177;196
2204;176;197
2206;178;197
2208;178;197
2211;178;197
2213;177;197
2215;178;198
2217;177;198
2219;178;198
2219;180;199
2224;181;199
2227;180;199
2229;182;199
2232;181;199
2235;180;199
2237;181;199
2240;179;200
2242;179;200
2245;179;200
2248;179;200
2251;180;200
2254;179;200
2256;180;201
2259;179;201
2262;178;201
2264;180;201
2267;179;201
2267;179;201
2267;179;202
2267;178;202
2279;177;203
2279;178;203
2279;178;203
2279;181;205
2290;180;205
2290;180;205
2290;180;205
2290;180;205
2290;180;206
2302;180;206
2304;181;207
2307;182;207
2310;181;207
2312;182;207
2314;182;208
2317;183;209
2319;184;209
2321;184;209
2321;185;210
2324;182;210
2324;182;210
2328;182;210
2328;183;211
2331;184;211
2333;182;211
2336;180;212
2338;182;212
2338;182;212
2341;183;213
2343;183;214
2343;183;214
2347;185;215
2347;185;216
2350;184;216
2350;183;216
2353;183;216
2353;183;216
2357;183;217
2357;183;217
2361;184;217
2361;186;217
2364;186;218
2364;184;218
2367;183;219
2367;183;219
2371;183;220
2371;185;220
2374;185;220
2374;185;221
2378;184;221
2378;185;222
2381;185;222
2384;185;222
2386;186;223
2388;186;223
2388;183;223
2392;183;223
2394;185;223
2397;182;224
2399;182;224
2401;181;224
2404;181;224
2406;181;224
2408;180;224
2411;181;225
2413;180;225
2413;181;225
2417;183;226
2419;183;226
2421;183;226
2423;183;226
2426;182;227
2428;182;228
2430;183;228
2432;183;229
2435;185;229
2438;183;229
2440;183;229
2442;186;229
2444;185;229
2447;184;230
2449;186;230
2452;185;231
2454;186;231
2456;184;231
2459;185;231
2462;187;231
2465;188;232
2468;188;233
2470;189;233
2473;191;233
2476;192;233
2478;193;234
2481;192;234
2484;193;235
2486;193;235
2489;193;235
2491;193;235
2494;192;235
2497;192;235
2500;193;236
2502;193;236
2505;193;236
2509;196;237
2512;196;237
2515;196;237
2518;194;237
2521;194;237
2521;193;237
2527;192;238
2530;192;238
2533;191;238
2536;191;238
2540;189;238
2542;188;238
2545;188;238
2547;188;238
2550;188;238
2552;188;239
2555;188;240
2557;189;240
2557;189;240
2562;188;240
2564;187;241
2566;188;241
2566;187;241
2570;187;241
2572;186;241
2575;188;242
2577;187;242
2580;187;242
2582;188;243
2584;186;243
2586;186;243
2589;187;244
2591;185;244
2593;185;245
2595;185;246
2595;186;246
2595;188;246
2603;190;247
2603;187;247
2606;186;247
2606;187;248
2611;187;248
2613;189;248
2615;189;248
2619;188;248
2619;188;248
2619;188;248
2619;187;249
2619;188;249
2631;188;250
2631;189;250
2631;189;250
2631;189;250
2631;190;250
2643;188;250
2643;189;251
2643;188;252
2643;186;252
2643;186;252
2643;186;252
2655;186;252
2655;186;253
2655;185;254
2655;187;254
2655;188;254
2666;187;254
2666;186;254
2669;187;255
2672;187;255
2674;187;255
2676;187;255
2679;187;255
2681;186;256
2683;186;257
2686;188;257
2686;190;257
2690;189;257
2692;190;258
2692;189;258
2695;186;258
2695;185;259
2699;186;260
2699;187;260
2703;187;260
2705;186;260
2708;187;260
2708;187;260
2712;185;260
2712;186;260
2712;187;260
2712;186;260
2712;187;260
2721;187;261
2724;189;262
2724;188;263
2724;189;263
2724;190;263
2731;188;264
2731;187;264
2735;187;264
2738;187;265
2740;187;265
2742;186;265
2744;187;265
2746;187;265
2748;187;266
2751;189;266
2753;187;266
2755;189;266
2757;187;267
2760;187;267
2762;187;267
2764;188;268
2764;188;268
2764;189;269
2764;189;270
2774;189;270
2774;188;269
2774;186;269
2774;188;269
2774;187;270
2786;189;270
2786;188;271
2786;186;272
2786;187;272
2786;187;272
2797;189;272
2797;188;272
2797;188;274
2797;188;274
2797;187;273
2797;187;273
2809;189;273
2809;188;274
2809;187;274
2809;187;275
2809;187;275
2821;188;275
2821;189;275
2821;189;276
2821;189;276
2821;189;277
2831;188;277
2831;186;277
2831;185;278
2831;186;278
2831;186;278
2831;187;278
2831;188;278
2831;187;279
2842;186;279
2842;187;280
2842;189;280
2842;186;280
2842;188;281
2842;187;281
2853;186;281
2853;186;282
2853;187;283
2853;187;283
2864;187;283
2864;186;283
2864;186;284
2864;187;284
2864;185;284
2875;186;284
2875;187;285
2875;187;285
2880;188;286
2880;188;286
2884;188;286
2884;188;286
2888;189;287
2888;188;287
2893;189;288
2895;188;289
2897;186;289
2899;186;289
2899;187;289
2899;187;289
2899;188;289
2899;190;289
2899;188;290
2899;188;290
2910;188;290
2910;188;291
2910;186;291
2910;187;291
2919;187;291
2922;186;291
2924;187;292
2927;189;292
2929;188;293
2929;188;293
2932;187;294
2932;187;294
2936;188;294
2936;188;294
2939;187;295
2939;186;295
2943;188;295
2943;188;296
2943;188;296
2943;189;296
2953;188;296
2953;188;296
2953;187;296
2953;188;297
2963;188;297
2963;188;297
2963;188;297
2971;188;297
2974;189;298
2974;189;298
2978;190;298
2978;187;298
2978;187;298
2978;189;298
2978;187;299
2978;187;299
2978;186;299
2988;186;300
2988;186;300
2988;187;301
2988;186;301
2988;185;301
2988;185;301
2999;186;301
2999;186;302
3004;185;302
3004;185;302
3004;187;302
3006;185;302
3010;186;302
3010;186;303
3013;186;303
3013;186;303
3017;186;303
3017;185;304
3021;185;304
3023;185;304
3025;185;304
3025;186;304
3028;187;305
3028;189;306
3031;186;306
3031;188;306
3035;186;306
3035;187;306
3035;186;307
3042;186;307
3042;186;307
3046;186;307
3049;188;308
3049;185;308
3052;186;308
3055;186;309
3057;186;309
3057;187;309
3057;186;309
3057;185;309
3065;187;309
3065;186;310
3068;185;310
3068;185;310
3068;186;311
3068;185;311
3068;185;311
3068;188;311
3080;187;312
3080;186;312
3080;186;313
3085;187;314
3085;187;314
3089;186;314
3089;187;315
3092;187;315
3092;186;315
3092;186;315
3092;189;316
3100;187;316
3100;187;316
3103;189;316
3103;187;317
3106;188;317
3106;189;317
3109;188;318
3109;189;318
3112;189;318
3112;188;319
3115;190;319
3115;190;319
3118;191;319
3118;189;319
3122;189;319
3122;189;320
3125;188;320
3125;188;320
3128;188;320
3128;189;320
3132;188;320
3132;187;321
3135;188;321
3138;188;321
3140;188;321
3140;188;321
3144;187;321
3146;188;322
3146;187;322
3149;187;322
3149;186;322
3153;186;322
3153;186;323
3158;185;323
3160;187;323
3160;185;323
3163;184;324
3163;185;324
3167;185;324
3170;185;325
3170;184;326
3174;185;326
3176;186;326
3176;186;326
3180;186;327
3180;185;328
3184;186;328
3184;185;328
3188;186;328
3188;186;328
3191;185;328
3191;186;328
3194;187;328
3196;187;328
3199;186;329
3201;188;329
3204;186;329
3206;187;329
3209;187;330
3211;186;331
3214;187;331
3216;189;331
3218;187;332
3221;189;332
3221;188;332
3221;188;332
3224;188;332
3229;189;333
3229;189;333
3233;189;333
3233;188;333
3237;188;333
3237;188;334
3240;187;334
3240;188;334
3244;187;334
3246;187;334
3246;188;334
3250;186;335
3250;186;336
3253;188;336
3255;186;336
3255;187;336
3259;186;336
3259;187;337
3263;188;337
3263;187;337
3266;186;337
3266;186;338
3269;187;338
3269;187;338
3272;186;339
3272;185;339
3275;186;339
3275;186;339
3278;186;339
3278;186;339
3281;184;340
3281;184;340
3285;184;340
3288;185;340
3288;184;340
3290;185;340
3290;186;340
3294;184;340
3294;183;340
3301;184;340
3304;183;340
3304;182;341
3307;182;341
3311;181;342
3313;181;342
3315;183;342
3315;182;343
3315;183;343
3315;184;343
3315;182;343
3315;185;344
3327;183;344
3327;183;344
3327;184;344
3327;185;345
3327;184;345
3327;185;346
3339;184;346
3339;184;346
3339;183;346
3339;183;346
3339;183;346
3339;183;347
3351;184;348
3351;184;348
3351;184;348
3351;184;348
3351;185;349
3351;184;349
3362;186;350
3362;185;350
3362;185;350
3362;186;351
3370;186;351
3370;185;352
3370;184;352
3375;185;352
3377;185;352
3379;185;352
3379;187;352
3383;185;353
3386;185;353
3388;185;354
3388;187;354
3390;185;354
3390;186;354
3390;186;354
3390;186;354
3390;185;355
3390;186;355
3400;187;355
3403;186;356
3405;187;356
3407;187;356
3407;185;356
3407;185;356
3414;185;357
3416;186;358
3419;185;358
3421;185;358
3424;185;358
3427;185;358
3429;185;358
3429;186;358
3434;184;358
3436;185;358
3439;185;358
3441;185;358
3443;185;359
3445;185;360
3448;186;360
3451;184;360
3453;185;360
3456;185;360
3456;186;361
3460;188;361
3463;186;361
3466;188;361
3468;187;362
3471;186;362
3471;184;362
3476;186;363
3476;184;363
3479;185;363
3484;185;363
3486;184;363
3486;183;363
3491;184;364
3491;183;364
3495;184;364
3495;182;364
3499;183;364
3501;182;364
3503;184;364
3503;184;364
3508;183;364
3511;182;364
3511;182;364
3513;182;364
3517;183;364
3517;183;364
3520;182;365
3520;184;365
3522;183;366
3522;183;366
3522;182;366
3526;183;366
3529;182;367
3529;184;367
3532;183;367
3532;182;368
3532;183;368
3535;183;368
3535;182;368
3538;184;369
3541;183;369
3541;184;369
3545;182;369
3545;182;370
3549;182;370
3551;182;370
3553;182;370
3553;182;371
3557;183;371
3559;183;371
3559;183;371
3563;182;371
3563;184;371
3567;182;371
3567;182;372
3570;183;372
3570;184;372
3574;184;373
3576;183;373
3578;183;373
3578;184;373
3578;183;373
3582;183;373
3582;181;374
3588;182;374
3588;181;374
3592;181;374
3595;180;374
3597;179;374
3599;180;375
3599;178;375
3604;179;375
3607;179;376
3609;179;376
3611;180;377
3611;179;377
3617;180;377
3620;179;377
3623;180;377
3626;180;377
3628;180;377
3628;179;377
3634;180;377
3637;182;377
3637;180;377
3642;181;377
3645;182;378
3645;183;378
3648;181;378
3648;183;378
3650;182;378
3654;181;378
3656;181;378
3658;182;378
3658;182;378
3664;182;379
3666;183;379
3669;181;379
3672;181;379
3672;182;379
3679;181;379
3682;182;379
3686;183;379
3689;181;379
3692;182;379
3695;182;379
3698;182;379
3701;182;380
3704;182;380
3704;183;380
3709;182;380
3712;180;380
3715;180;380
3717;180;380
3720;180;380
3723;179;381
3725;181;381
3728;180;381
3731;180;381
3734;181;381
3734;180;381
3739;179;380
3741;179;380
3741;179;380
3746;179;381
3748;178;381
3751;177;381
3754;179;381
3757;176;381
3759;176;381
3762;175;381
3765;175;381
3767;175;381
3770;177;382
3773;176;382
3775;177;382
3777;177;382
3777;176;382
3777;177;382
3784;177;383
3786;177;383
3789;178;383
3791;178;383
3794;178;382
3797;177;383
3800;178;383
3804;178;383
3807;180;383
3810;179;383
3814;179;383
3817;180;383
3820;178;383
3823;179;383
3826;179;383
3829;181;383
3832;180;384
3835;179;384
3838;180;384
3841;180;384
3844;179;384
3846;179;384
3849;180;384
3852;181;385
3855;182;385
3858;180;385
3861;180;385
3864;180;385
3867;179;385
3870;179;385
3873;179;385
3876;180;385
3879;181;386
3881;178;386
3881;178;386
3886;179;386
3889;178;387
3891;178;387
3893;179;387
3896;178;387
3898;178;387
3901;178;388
3903;178;388
3907;178;388
3909;178;388
3912;179;388
3915;178;389
3917;179;389
3920;178;389
3923;179;389
3926;180;389
3926;179;389
3931;180;389
3933;180;389
3935;179;389
3938;180;389
3940;179;389
3943;180;389
3946;180;389
3946;180;389
3951;180;389
3951;180;389
3957;180;389
3960;180;389
3963;180;389
3966;181;389
3969;179;389
3972;180;389
3975;180;389
3977;179;389
3980;178;389
3984;179;389
3987;179;389
3991;178;389
3995;179;389
3998;179;389
4001;178;389
4001;178;389
4004;177;389
4004;177;389
4008;176;389
4015;177;389
4015;177;388
4019;178;388
4022;177;388
4030;178;388
4032;177;388
4035;177;388
4039;178;388
4042;178;388
4045;177;388
4049;177;388
4052;176;388
4052;177;388
4052;177;388
4063;177;388
4066;176;388
4069;176;388
4073;176;388
4076;177;388
4080;176;388
4083;177;388
4083;176;388
4090;177;388
4094;177;388
4094;177;388
4101;177;388
4104;177;388
4104;177;387
4111;175;387
4114;177;387
4114;176;387
4121;176;387
4121;176;387
4127;176;387
4131;177;386
4134;176;387
4137;176;387
4140;176;387
4143;175;386
4143;175;386
4149;175;387
4149;174;387
4154;174;387
4157;174;387
4157;175;387
4162;174;387
4165;175;387
4168;175;387
4171;175;388
4174;175;388
4174;176;388
4181;177;388
4185;176;388
4188;177;389
4191;178;389
4191;178;389
4194;178;389
4201;178;389
4204;178;389
4207;178;389
4210;179;389
4210;180;389
4215;179;389
4217;179;389
4219;179;389
4222;179;389
4222;179;389
4229;179;389
4229;180;389
4235;179;389
4237;180;389
4240;178;390
4242;179;390
4245;181;390
4245;179;390
4250;179;390
4252;179;390
4254;180;390
4254;179;390
4258;179;391
4258;179;391
4261;179;391
4263;179;390
4266;180;391
4269;179;391
4271;180;391
4273;180;391
4273;181;391
4277;180;391
4277;180;392
4281;180;392
4284;181;392
4287;180;392
4291;180;392
4291;180;392
4297;179;392
4301;179;392
4304;180;392
4306;179;393
4306;179;393
4312;179;393
4315;179;393
4318;178;393
4321;179;393
4324;178;393
4324;178;394
4327;178;394
4333;179;394
4336;179;394
4339;178;394
4339;179;394
4344;179;394
4344;179;394
4349;179;395
4352;179;395
4355;179;395
4358;180;395
4358;180;395
4363;181;395
4365;180;395
4368;180;395
4371;181;395
4374;180;395
4377;181;395
4381;181;395
4384;181;395
4387;181;395
4391;181;395
4393;180;395
4396;179;395
4399;180;395
4403;182;395
4403;181;395
4410;180;395
4413;181;395
4416;181;395
4420;180;395
4424;181;395
4424;181;395
4430;181;394
4433;181;394
4437;180;394
4441;181;394
4441;180;394
4448;180;394
4448;180;394
4452;178;394
4452;179;393
4463;179;392
4463;179;392
4463;179;392
4475;180;392
4479;179;391
4482;179;391
4485;179;391
4485;179;391
4492;178;391
4496;179;391
4500;180;391
4503;179;391
4507;177;390
4511;178;390
4515;177;390
4518;178;390
4522;179;390
4526;179;390
4526;179;390
4530;179;389
4538;179;388
4538;179;388
4538;180;388
4551;179;387
4555;178;387
4555;179;387
4555;179;388
4568;180;388
4572;180;387
4576;181;387
4579;180;387
4583;181;387
4583;180;387
4583;180;387
4595;180;388
4595;181;388
4595;181;388
4606;180;388
4606;180;388
4606;181;387
4606;180;387
4620;181;387
4620;181;387
4632;181;387
4632;181;387
4632;181;386
4645;182;386
4645;181;386
4645;180;386
4659;181;386
4659;181;386
4659;182;386
4674;181;386
4679;181;386
4683;181;386
4688;180;386
4693;181;386
4697;181;386
4702;181;385
4705;182;385
4709;182;385
4713;180;385
4713;181;385
4720;181;385
4724;182;385
4724;181;385
4731;180;385
4731;181;385
4737;181;385
4741;181;385
4744;182;385
4748;181;385
4748;183;385
4755;181;384
4759;182;384
4762;181;384
4765;181;384
4768;183;383
4768;183;383
4776;182;383
4780;181;383
4780;181;383
4788;181;383
4792;180;382
4797;180;382
4801;182;382
4806;180;382
4811;179;382
4815;180;382
4815;180;382
4824;180;382
4824;182;382
4832;180;382
4836;180;381
4840;180;381
4844;180;381
4848;180;381
4853;179;381
4857;179;379
4862;179;378
4866;178;378
4871;177;378
4874;177;378
4878;178;378
4882;178;378
4886;178;378
4890;178;378
4890;177;377
4897;178;377
4897;178;376
4904;177;375
4907;177;374
4910;177;374
4913;177;374
4916;175;374
4920;172;374
4920;173;374
4926;173;374
4930;174;374
4933;173;374
4936;175;374
4939;177;374
4941;177;374
4944;175;373
4946;175;373
4948;175;373
4951;176;373
4953;177;373
4956;177;372
4956;178;373
4958;178;373
4961;178;372
4964;177;372
4967;178;372
4970;177;372
4970;178;372
4977;178;372
4981;177;372
4984;179;372
4988;177;372
4988;177;372
4992;177;372
4999;178;372
5003;177;372
5003;176;372
5003;176;372
5011;177;372
5014;177;372
5018;177;372
5018;178;372
5018;178;373
5029;179;373
5032;179;373
5035;179;373
5035;179;373
5041;180;373
5044;180;373
5044;180;373
5051;179;373
5054;180;373
5057;179;373
5061;180;373
5063;180;373
5066;179;373
5069;178;373
5073;179;373
5073;178;374
5079;178;374
5081;179;374
5084;179;374
5087;178;373
5090;179;374
5093;178;374
5096;178;374
5099;178;374
5101;177;374
5103;177;374
5107;180;374
5111;180;374
5114;179;374
5117;180;374
5117;179;374
5123;180;374
5126;179;374
5130;179;375
5134;178;375
5137;177;375
5141;179;375
5145;179;376
5148;178;376
5151;181;376
5153;182;376
5153;180;376
5159;182;376
5159;183;376
5166;183;376
5168;184;376
5171;182;377
5175;182;377
5175;183;377
5180;182;377
5180;182;377
5184;184;377
5187;184;377
5191;182;377
5194;181;377
5197;183;377
5197;182;378
5203;182;378
5206;182;377
5206;182;378
5209;183;378
5209;184;378
5218;184;378
5221;184;378
5221;183;378
5226;183;378
5228;182;378
5228;184;378
5231;184;378
5231;184;378
5241;183;378
5241;183;378
5241;183;378
5254;183;378
5254;183;378
5254;184;378
5254;184;378
5265;184;378
5265;184;378
5265;183;378
5265;182;378
5278;182;378
5278;184;378
5278;184;378
5289;181;378
5289;181;378
5289;181;377
5300;181;377
5300;181;377
5300;181;377
5310;181;377
5310;181;377
5310;180;377
5310;181;377
5322;182;376
5322;179;376
5322;179;376
5331;178;376
5334;177;376
5334;177;376
5337;178;376
5342;178;375
5342;178;374
5342;179;374
5342;179;374
5342;180;373
5354;180;373
5354;179;372
5366;179;372
5366;179;372
5379;179;371
5379;179;371
5379;178;371
5392;178;371
5392;177;371
5392;176;371
5402;175;371
5402;177;371
5402;178;370
5413;179;370
5413;178;370
5413;175;369
5424;177;369
5424;176;369
5424;173;369
5424;174;369
5424;174;369
5436;174;369
5436;174;368
5449;174;368
5449;175;368
5449;174;368
5459;175;368
5459;175;368
5463;176;368
5466;177;368
5469;176;368
5473;176;368
5477;177;369
5481;179;369
5481;177;369
5488;177;369
5491;178;370
5491;178;370
5497;179;370
5501;177;370
5505;177;370
5505;178;370
5508;177;369
5508;181;369
5508;179;368
5520;179;368
5520;178;368
5520;178;368
5532;178;368
5532;178;368
5532;177;368
5543;178;366
5543;177;365
5551;177;365
5551;175;365
5558;177;365
5562;177;365
5566;175;365
5569;175;364
5572;176;363
5574;176;363
5574;177;363
5574;176;363
5586;176;363
5586;176;363
5586;178;363
5597;180;363
5597;179;363
5597;180;362
5610;178;362
5610;177;361
5610;174;360
5622;173;360
5622;173;360
5622;172;360
5622;172;360
5622;173;359
5634;172;358
5634;173;358
5641;173;357
5641;173;357
5641;172;357
5651;172;356
5654;172;355
5656;172;355
5659;172;355
5659;173;355
5659;173;354
5659;174;354
5669;172;354
5669;172;354
5669;172;354
5677;172;354
5677;172;354
5677;172;354
5677;173;354
5688;171;354
5688;171;354
5692;171;354
5692;169;353
5696;171;353
5702;172;353
5702;173;352
5705;173;351
5705;173;350
5715;173;350
5715;174;350
5715;174;350
5727;174;349
5727;174;348
5727;174;348
5736;175;348
5739;175;348
5742;175;348
5745;173;347
5745;173;347
5750;172;346
5750;173;345
5750;175;345
5761;173;344
5764;174;344
5767;173;344
5771;171;344
5774;171;344
5774;172;342
5781;171;342
5786;170;342
5786;170;342
5786;172;342
5797;172;342
5797;172;342
5797;173;342
5797;173;342
5811;173;342
5813;173;341
5816;173;341
5819;172;341
5823;173;340
5826;172;340
5829;173;339
5829;173;339
5835;173;338
5837;173;339
5837;173;339
5840;173;339
5846;174;339
5846;174;338
5846;175;338
5846;176;337
5846;175;337
5846;175;336
5863;175;336
5863;174;336
5863;174;336
5876;174;336
5879;175;336
5883;174;335
5887;174;334
5887;173;334
5896;174;334
5900;174;334
5903;173;334
5908;173;334
