562;169;178;179
566;169;178;180
570;166;178;181
574;167;178;182
578;167;178;183
581;165;178;184
584;165;178;185
587;166;178;186
589;168;178;187
592;168;178;188
595;169;178;189
598;170;178;190
602;169;178;191
605;170;178;192
608;171;178;193
612;169;178;194
616;169;178;195
619;171;178;196
622;169;178;197
625;168;178;198
628;167;178;199
632;169;178;200
635;168;178;201
638;169;178;202
642;170;178;203
646;170;178;204
649;170;178;205
653;170;178;206
656;170;178;207
660;170;178;208
664;172;178;209
667;174;178;210
670;173;178;211
674;173;178;212
678;172;178;213
681;173;178;214
685;170;178;215
689;171;178;216
692;173;178;217
696;173;178;218
699;174;178;219
702;173;178;220
706;171;178;221
709;172;178;222
713;172;178;223
716;171;178;224
720;170;178;225
723;172;178;226
726;172;178;227
729;171;178;228
732;171;178;229
735;170;178;230
738;171;178;231
742;171;178;232
745;171;178;233
749;173;178;234
752;170;178;235
756;170;178;236
759;168;178;237
763;167;178;238
766;162;178;239
769;163;178;240
772;165;178;241
776;165;178;242
780;164;178;243
783;163;178;244
785;164;178;245
788;166;178;246
791;168;178;247
795;170;178;248
798;169;178;249
802;173;178;250
806;171;178;251
810;171;178;252
814;171;178;253
817;173;178;254
821;171;178;255
824;170;178;256
827;170;178;257
831;170;178;258
834;168;178;259
838;167;178;260
841;166;178;261
844;165;178;262
848;167;178;263
851;170;178;264
855;170;178;265
858;169;178;266
861;169;178;267
864;170;178;268
867;170;178;269
870;171;178;270
870;170;178;271
877;170;178;272
880;170;178;273
883;170;178;274
886;171;178;275
890;167;178;276
890;167;178;277
896;169;178;278
899;170;178;279
903;171;178;280
907;170;178;281
907;167;178;282
915;168;178;283
919;169;178;284
923;171;178;285
927;168;178;286
930;166;178;287
930;165;178;288
938;167;178;289
938;168;178;290
945;170;178;291
948;168;178;292
952;169;178;293
955;169;178;294
959;171;178;295
963;167;178;296
966;165;178;297
970;165;178;298
973;169;178;299
977;168;178;300
980;169;178;301
984;170;178;302
988;169;178;303
991;166;178;304
995;166;178;305
998;167;178;306
1002;171;178;307
1002;171;178;308
1002;168;178;309
1009;166;178;310
1013;166;178;311
1016;164;178;312
1019;164;178;313
1022;164;178;314
1026;164;178;315
1029;163;178;316
1029;164;178;317
1035;164;178;318
1039;165;178;319
1043;165;178;320
1046;168;178;321
1050;169;178;322
1053;170;178;323
1057;167;178;324
1061;169;178;325
1065;167;178;326
1069;169;178;327
1072;172;178;328
1076;170;178;329
1079;167;178;330
1083;163;178;331
1086;163;178;332
1090;166;178;333
1093;167;178;334
1097;167;178;335
1100;168;178;336
1103;169;178;337
1107;170;178;338
1111;171;178;339
1115;172;178;340
1118;172;178;341
1122;170;178;342
1126;171;178;343
1129;171;178;344
1133;172;178;345
1136;172;178;346
1140;172;178;347
1143;171;178;348
1147;171;178;349
1151;173;178;350
1154;175;178;351
1158;173;178;352
1162;171;178;353
1165;171;178;354
1169;170;178;355
1172;171;178;356
1176;171;178;357
1180;172;178;358
1183;171;178;359
1186;167;178;360
1190;169;178;361
1193;170;178;362
1197;168;178;363
1201;169;178;364
1204;169;178;365
1208;168;178;366
1212;168;178;367
1215;168;178;368
1219;166;178;369
1222;166;178;370
1225;167;178;371
1229;168;178;372
1232;169;178;373
1236;171;178;374
1239;169;178;375
1243;170;178;376
1247;168;178;377
1250;167;178;378
1254;166;178;379
1257;166;178;380
1261;168;178;381
1264;167;178;382
1268;168;178;383
1271;169;178;384
1274;167;178;385
1277;167;178;386
1281;165;178;387
1284;165;178;388
1288;167;178;389
1291;164;178;390
1295;166;178;391
1298;164;178;392
1302;165;178;393
1305;165;178;394
1308;165;178;395
1312;168;178;396
1316;168;178;397
1319;167;178;398
1323;168;178;399
1326;168;178;400
1330;169;178;401
1333;172;178;402
1336;171;178;403
1339;170;178;404
1343;169;178;405
1346;167;178;406
1349;168;178;407
1352;167;178;408
1355;167;178;409
1358;168;178;410
1361;167;178;411
1365;166;178;412
1368;166;178;413
1372;165;178;414
1376;165;178;415
1380;165;178;416
1384;164;178;417
1387;166;178;418
1391;164;178;419
1394;164;178;420
1397;164;178;421
1400;167;178;422
1404;167;178;423
1407;167;178;424
1411;166;178;425
1414;168;178;426
1418;167;178;427
1422;166;178;428
1425;167;178;429
1429;165;178;430
1429;168;178;431
1436;169;178;432
1436;169;178;433
1444;168;178;434
1449;168;178;435
1453;167;178;436
1457;167;178;437
1460;168;178;438
1464;166;178;439
1468;167;178;440
1472;168;178;441
1475;167;178;442
1479;167;178;443
1483;167;178;444
1486;169;178;445
1490;168;178;446
1493;168;178;447
1497;167;178;448
1500;164;178;449
1504;163;178;450
1507;165;178;451
1510;167;178;452
1514;167;178;453
1518;170;178;454
1521;168;178;455
1525;168;178;456
1529;169;178;457
1533;168;178;458
1536;168;178;459
1539;169;178;460
1543;169;178;461
1546;170;178;462
1550;168;178;463
1553;169;178;464
1556;169;178;465
1559;169;178;466
1563;169;178;467
1566;170;178;468
1570;170;178;469
1573;171;178;470
1577;170;178;471
1581;172;178;472
1584;175;178;473
1588;175;178;474
1592;175;178;475
1596;173;178;476
1599;171;178;477
1603;170;178;478
1607;168;178;479
1610;168;178;480
1614;168;178;481
1617;168;178;482
1621;168;178;483
1621;168;178;484
1624;168;178;485
1631;168;178;486
1635;168;178;487
1638;167;178;488
1641;168;178;489
1645;168;178;490
1648;168;178;491
1652;170;178;492
1655;169;178;493
1658;172;178;494
1662;174;178;495
1666;174;178;496
1669;174;178;497
1673;174;178;498
1676;171;178;499
1680;169;178;500
1683;169;178;501
1686;168;178;502
1690;168;178;503
1693;171;178;504
1697;171;178;505
1700;172;178;506
1703;172;178;507
1707;171;178;508
1710;170;178;509
1713;170;178;510
1717;170;178;511
1720;172;178;512
1724;171;178;513
1728;170;178;514
1731;170;178;515
1734;169;178;516
1738;171;178;517
1741;169;178;518
1744;170;178;519
1748;173;178;520
1752;173;178;521
1756;173;178;522
1760;175;178;523
1763;174;178;524
1767;176;178;525
1771;176;178;526
1774;174;178;527
1778;173;178;528
1781;173;178;529
1785;172;178;530
1789;172;178;531
1792;171;178;532
1796;173;178;533
1799;172;178;534
1803;173;178;535
1807;174;178;536
1810;175;178;537
1814;173;178;538
1817;174;178;539
1820;174;178;540
1824;174;178;541
1828;173;178;542
1831;175;178;543
1835;176;178;544
1838;175;178;545
1842;177;178;546
1845;177;178;547
1849;176;178;548
1852;176;178;549
1856;178;178;550
1859;176;178;551
1862;176;182;552
1865;178;182;553
1869;177;182;554
1872;176;182;555
1875;176;182;556
1879;177;182;557
1882;178;182;558
1884;176;182;559
1887;175;182;560
1891;175;182;561
1894;173;182;562
1897;175;182;563
1901;174;183;564
1904;174;183;565
1907;175;183;566
1910;177;183;567
1914;177;183;568
1917;176;183;569
1917;175;183;570
1924;176;183;571
1926;176;183;572
1930;175;183;573
1933;177;183;574
1935;179;183;575
1935;178;183;576
1940;178;183;577
1943;177;183;578
1947;176;183;579
1951;176;183;580
1955;177;183;581
1959;177;184;582
1963;177;184;583
1967;178;184;584
1970;177;184;585
1974;177;185;586
1977;179;185;587
1981;178;185;588
1985;176;185;589
1988;178;185;590
1992;178;185;591
1995;177;186;592
1998;177;186;593
2001;179;185;594
2001;179;185;595
2004;179;185;596
2008;177;185;597
2011;178;185;598
2014;177;185;599
2017;176;186;600
2020;177;186;601
2024;176;186;602
2027;174;186;603
2031;176;186;604
2034;175;186;605
2037;174;186;606
2040;174;187;607
2044;176;187;608
2047;174;187;609
2050;173;187;610
2053;175;187;611
2057;175;187;612
2060;174;187;613
2063;174;187;614
2067;174;187;615
2070;174;187;616
2073;174;187;617
2076;173;188;618
2079;173;188;619
2082;174;189;620
2085;175;189;621
2088;175;189;622
2091;176;189;623
2094;178;189;624
2096;179;189;625
2100;178;189;626
2102;178;189;627
2105;178;190;628
2109;176;190;629
2112;177;190;630
2115;176;191;631
2118;179;191;632
2121;178;191;633
2124;178;190;634
2127;178;190;635
2130;177;191;636
2133;177;191;637
2136;178;191;638
2139;177;191;639
2142;178;191;640
2145;178;191;641
2148;175;192;642
2151;177;192;643
2155;177;192;644
2158;176;192;645
2161;178;192;646
2163;175;192;647
2166;177;192;648
2169;176;192;649
2172;175;193;650
2175;175;193;651
2177;175;194;652
2180;175;195;653
2182;176;195;654
2185;174;195;655
2188;175;195;656
2191;175;195;657
2195;176;196;658
2198;178;196;659
2201;177;196;660
2204;176;197;661
2206;178;197;662
2208;178;197;663
2211;178;197;664
2213;177;197;665
2215;178;198;666
2217;177;198;667
2219;178;198;668
2219;180;199;669
2224;181;199;670
2227;180;199;671
2229;182;199;672
2232;181;199;673
2235;180;199;674
2237;181;199;675
2240;179;200;676
2242;179;200;677
2245;179;200;678
2248;179;200;679
2251;180;200;680
2254;179;200;681
2256;180;201;682
2259;179;201;683
2262;178;201;684
2264;180;201;685
2267;179;201;686
2267;179;201;687
2267;179;202;688
2267;178;202;689
2279;177;203;690
2279;178;203;691
2279;178;203;692
2279;181;205;693
2290;180;205;694
2290;180;205;695
2290;180;205;696
2290;180;205;697
2290;180;206;698
2302;180;206;699
2304;181;207;700
2307;182;207;701
2310;181;207;702
2312;182;207;703
2314;182;208;704
2317;183;209;705
2319;184;209;706
2321;184;209;707
2321;185;210;708
2324;182;210;709
2324;182;210;710
2328;182;210;711
2328;183;211;712
2331;184;211;713
2333;182;211;714
2336;180;212;715
2338;182;212;716
2338;182;212;717
2341;183;213;718
2343;183;214;719
2343;183;214;720
2347;185;215;721
2347;185;216;722
2350;184;216;723
2350;183;216;724
2353;183;216;725
2353;183;216;726
2357;183;217;727
2357;183;217;728
2361;184;217;729
2361;186;217;730
2364;186;218;731
2364;184;218;732
2367;183;219;733
2367;183;219;734
2371;183;220;735
2371;185;220;736
2374;185;220;737
2374;185;221;738
2378;184;221;739
2378;185;222;740
2381;185;222;741
2384;185;222;742
2386;186;223;743
2388;186;223;744
2388;183;223;745
2392;183;223;746
2394;185;223;747
2397;182;224;748
2399;182;224;749
2401;181;224;750
2404;181;224;751
2406;181;224;752
2408;180;224;753
2411;181;225;754
2413;180;225;755
2413;181;225;756
2417;183;226;757
2419;183;226;758
2421;183;226;759
2423;183;226;760
2426;182;227;761
2428;182;228;762
2430;183;228;763
2432;183;229;764
2435;185;229;765
2438;183;229;766
2440;183;229;767
2442;186;229;768
2444;185;229;769
2447;184;230;770
2449;186;230;771
2452;185;231;772
2454;186;231;773
2456;184;231;774
2459;185;231;775
2462;187;231;776
2465;188;232;777
2468;188;233;778
2470;189;233;779
2473;191;233;780
2476;192;233;781
2478;193;234;782
2481;192;234;783
2484;193;235;784
2486;193;235;785
2489;193;235;786
2491;193;235;787
2494;192;235;788
2497;192;235;789
2500;193;236;790
2502;193;236;791
2505;193;236;792
2509;196;237;793
2512;196;237;794
2515;196;237;795
2518;194;237;796
2521;194;237;797
2521;193;237;798
2527;192;238;799
2530;192;238;800
2533;191;238;801
2536;191;238;802
2540;189;238;803
2542;188;238;804
2545;188;238;805
2547;188;238;806
2550;188;238;807
2552;188;239;808
2555;188;240;809
2557;189;240;810
2557;189;240;811
2562;188;240;812
2564;187;241;813
2566;188;241;814
2566;187;241;815
2570;187;241;816
2572;186;241;817
2575;188;242;818
2577;187;242;819
2580;187;242;820
2582;188;243;821
2584;186;243;822
2586;186;243;823
2589;187;244;824
2591;185;244;825
2593;185;245;826
2595;185;246;827
2595;186;246;828
2595;188;246;829
2603;190;247;830
2603;187;247;831
2606;186;247;832
2606;187;248;833
2611;187;248;834
2613;189;248;835
2615;189;248;836
2619;188;248;837
2619;188;248;838
2619;188;248;839
2619;187;249;840
2619;188;249;841
2631;188;250;842
2631;189;250;843
2631;189;250;844
2631;189;250;845
2631;190;250;846
2643;188;250;847
2643;189;251;848
2643;188;252;849
2643;186;252;850
2643;186;252;851
2643;186;252;852
2655;186;252;853
2655;186;253;854
2655;185;254;855
2655;187;254;856
2655;188;254;857
2666;187;254;858
2666;186;254;859
2669;187;255;860
2672;187;255;861
2674;187;255;862
2676;187;255;863
2679;187;255;864
2681;186;256;865
2683;186;257;866
2686;188;257;867
2686;190;257;868
2690;189;257;869
2692;190;258;870
2692;189;258;871
2695;186;258;872
2695;185;259;873
2699;186;260;874
2699;187;260;875
2703;187;260;876
2705;186;260;877
2708;187;260;878
2708;187;260;879
2712;185;260;880
2712;186;260;881
2712;187;260;882
2712;186;260;883
2712;187;260;884
2721;187;261;885
2724;189;262;886
2724;188;263;887
2724;189;263;888
2724;190;263;889
2731;188;264;890
2731;187;264;891
2735;187;264;892
2738;187;265;893
2740;187;265;894
2742;186;265;895
2744;187;265;896
2746;187;265;897
2748;187;266;898
2751;189;266;899
2753;187;266;900
2755;189;266;901
2757;187;267;902
2760;187;267;903
2762;187;267;904
2764;188;268;905
2764;188;268;906
2764;189;269;907
2764;189;270;908
2774;189;270;909
2774;188;269;910
2774;186;269;911
2774;188;269;912
2774;187;270;913
2786;189;270;914
2786;188;271;915
2786;186;272;916
2786;187;272;917
2786;187;272;918
2797;189;272;919
2797;188;272;920
2797;188;274;921
2797;188;274;922
2797;187;273;923
2797;187;273;924
2809;189;273;925
2809;188;274;926
2809;187;274;927
2809;187;275;928
2809;187;275;929
2821;188;275;930
2821;189;275;931
2821;189;276;932
2821;189;276;933
2821;189;277;934
2831;188;277;935
2831;186;277;936
2831;185;278;937
2831;186;278;938
2831;186;278;939
2831;187;278;940
2831;188;278;941
2831;187;279;942
2842;186;279;943
2842;187;280;944
2842;189;280;945
2842;186;280;946
2842;188;281;947
2842;187;281;948
2853;186;281;949
2853;186;282;950
2853;187;283;951
2853;187;283;952
2864;187;283;953
2864;186;283;954
2864;186;284;955
2864;187;284;956
2864;185;284;957
2875;186;284;958
2875;187;285;959
2875;187;285;960
2880;188;286;961
2880;188;286;962
2884;188;286;963
2884;188;286;964
2888;189;287;965
2888;188;287;966
2893;189;288;967
2895;188;289;968
2897;186;289;969
2899;186;289;970
2899;187;289;971
2899;187;289;972
2899;188;289;973
2899;190;289;974
2899;188;290;975
2899;188;290;976
2910;188;290;977
2910;188;291;978
2910;186;291;979
2910;187;291;980
2919;187;291;981
2922;186;291;982
2924;187;292;983
2927;189;292;984
2929;188;293;985
2929;188;293;986
2932;187;294;987
2932;187;294;988
2936;188;294;989
2936;188;294;990
2939;187;295;991
2939;186;295;992
2943;188;295;993
2943;188;296;994
2943;188;296;995
2943;189;296;996
2953;188;296;997
2953;188;296;998
2953;187;296;999
2953;188;297;1000
2963;188;297;1001
2963;188;297;1002
2963;188;297;1003
2971;188;297;1004
2974;189;298;1005
2974;189;298;1006
2978;190;298;1007
2978;187;298;1008
2978;187;298;1009
2978;189;298;1010
2978;187;299;1011
2978;187;299;1012
2978;186;299;1013
2988;186;300;1014
2988;186;300;1015
2988;187;301;1016
2988;186;301;1017
2988;185;301;1018
2988;185;301;1019
2999;186;301;1020
2999;186;302;1021
3004;185;302;1022
3004;185;302;1023
3004;187;302;1024
3006;185;302;1025
3010;186;302;1026
3010;186;303;1027
3013;186;303;1028
3013;186;303;1029
3017;186;303;1030
3017;185;304;1031
3021;185;304;1032
3023;185;304;1033
3025;185;304;1034
3025;186;304;1035
3028;187;305;1036
3028;189;306;1037
3031;186;306;1038
3031;188;306;1039
3035;186;306;1040
3035;187;306;1041
3035;186;307;1042
3042;186;307;1043
3042;186;307;1044
3046;186;307;1045
3049;188;308;1046
3049;185;308;1047
3052;186;308;1048
3055;186;309;1049
3057;186;309;1050
3057;187;309;1051
3057;186;309;1052
3057;185;309;1053
3065;187;309;1054
3065;186;310;1055
3068;185;310;1056
3068;185;310;1057
3068;186;311;1058
3068;185;311;1059
3068;185;311;1060
3068;188;311;1061
3080;187;312;1062
3080;186;312;1063
3080;186;313;1064
3085;187;314;1065
3085;187;314;1066
3089;186;314;1067
3089;187;315;1068
3092;187;315;1069
3092;186;315;1070
3092;186;315;1071
3092;189;316;1072
3100;187;316;1073
3100;187;316;1074
3103;189;316;1075
3103;187;317;1076
3106;188;317;1077
3106;189;317;1078
3109;188;318;1079
3109;189;318;1080
3112;189;318;1081
3112;188;319;1082
3115;190;319;1083
3115;190;319;1084
3118;191;319;1085
3118;189;319;1086
3122;189;319;1087
3122;189;320;1088
3125;188;320;1089
3125;188;320;1090
3128;188;320;1091
3128;189;320;1092
3132;188;320;1093
3132;187;321;1094
3135;188;321;1095
3138;188;321;1096
3140;188;321;1097
3140;188;321;1098
3144;187;321;1099
3146;188;322;1100
3146;187;322;1101
3149;187;322;1102
3149;186;322;1103
3153;186;322;1104
3153;186;323;1105
3158;185;323;1106
3160;187;323;1107
3160;185;323;1108
3163;184;324;1109
3163;185;324;1110
3167;185;324;1111
3170;185;325;1112
3170;184;326;1113
3174;185;326;1114
3176;186;326;1115
3176;186;326;1116
3180;186;327;1117
3180;185;328;1118
3184;186;328;1119
3184;185;328;1120
3188;186;328;1121
3188;186;328;1122
3191;185;328;1123
3191;186;328;1124
3194;187;328;1125
3196;187;328;1126
3199;186;329;1127
3201;188;329;1128
3204;186;329;1129
3206;187;329;1130
3209;187;330;1131
3211;186;331;1132
3214;187;331;1133
3216;189;331;1134
3218;187;332;1135
3221;189;332;1136
3221;188;332;1137
3221;188;332;1138
3224;188;332;1139
3229;189;333;1140
3229;189;333;1141
3233;189;333;1142
3233;188;333;1143
3237;188;333;1144
3237;188;334;1145
3240;187;334;1146
3240;188;334;1147
3244;187;334;1148
3246;187;334;1149
3246;188;334;1150
3250;186;335;1151
3250;186;336;1152
3253;188;336;1153
3255;186;336;1154
3255;187;336;1155
3259;186;336;1156
3259;187;337;1157
3263;188;337;1158
3263;187;337;1159
3266;186;337;1160
3266;186;338;1161
3269;187;338;1162
3269;187;338;1163
3272;186;339;1164
3272;185;339;1165
3275;186;339;1166
3275;186;339;1167
3278;186;339;1168
3278;186;339;1169
3281;184;340;1170
3281;184;340;1171
3285;184;340;1172
3288;185;340;1173
3288;184;340;1174
3290;185;340;1175
3290;186;340;1176
3294;184;340;1177
3294;183;340;1178
3301;184;340;1179
3304;183;340;1180
3304;182;341;1181
3307;182;341;1182
3311;181;342;1183
3313;181;342;1184
3315;183;342;1185
3315;182;343;1186
3315;183;343;1187
3315;184;343;1188
3315;182;343;1189
3315;185;344;1190
3327;183;344;1191
3327;183;344;1192
3327;184;344;1193
3327;185;345;1194
3327;184;345;1195
3327;185;346;1196
3339;184;346;1197
3339;184;346;1198
3339;183;346;1199
3339;183;346;1200
3339;183;346;1201
3339;183;347;1202
3351;184;348;1203
3351;184;348;1204
3351;184;348;1205
3351;184;348;1206
3351;185;349;1207
3351;184;349;1208
3362;186;350;1209
3362;185;350;1210
3362;185;350;1211
3362;186;351;1212
3370;186;351;1213
3370;185;352;1214
3370;184;352;1215
3375;185;352;1216
3377;185;352;1217
3379;185;352;1218
3379;187;352;1219
3383;185;353;1220
3386;185;353;1221
3388;185;354;1222
3388;187;354;1223
3390;185;354;1224
3390;186;354;1225
3390;186;354;1226
3390;186;354;1227
3390;185;355;1228
3390;186;355;1229
3400;187;355;1230
3403;186;356;1231
3405;187;356;1232
3407;187;356;1233
3407;185;356;1234
3407;185;356;1235
3414;185;357;1236
3416;186;358;1237
3419;185;358;1238
3421;185;358;1239
3424;185;358;1240
3427;185;358;1241
3429;185;358;1242
3429;186;358;1243
3434;184;358;1244
3436;185;358;1245
3439;185;358;1246
3441;185;358;1247
3443;185;359;1248
3445;185;360;1249
3448;186;360;1250
3451;184;360;1251
3453;185;360;1252
3456;185;360;1253
3456;186;361;1254
3460;188;361;1255
3463;186;361;1256
3466;188;361;1257
3468;187;362;1258
3471;186;362;1259
3471;184;362;1260
3476;186;363;1261
3476;184;363;1262
3479;185;363;1263
3484;185;363;1264
3486;184;363;1265
3486;183;363;1266
3491;184;364;1267
3491;183;364;1268
3495;184;364;1269
3495;182;364;1270
3499;183;364;1271
3501;182;364;1272
3503;184;364;1273
3503;184;364;1274
3508;183;364;1275
3511;182;364;1276
3511;182;364;1277
3513;182;364;1278
3517;183;364;1279
3517;183;364;1280
3520;182;365;1281
3520;184;365;1282
3522;183;366;1283
3522;183;366;1284
3522;182;366;1285
3526;183;366;1286
3529;182;367;1287
3529;184;367;1288
3532;183;367;1289
3532;182;368;1290
3532;183;368;1291
3535;183;368;1292
3535;182;368;1293
3538;184;369;1294
3541;183;369;1295
3541;184;369;1296
3545;182;369;1297
3545;182;370;1298
3549;182;370;1299
3551;182;370;1300
3553;182;370;1301
3553;182;371;1302
3557;183;371;1303
3559;183;371;1304
3559;183;371;1305
3563;182;371;1306
3563;184;371;1307
3567;182;371;1308
3567;182;372;1309
3570;183;372;1310
3570;184;372;1311
3574;184;373;1312
3576;183;373;1313
3578;183;373;1314
3578;184;373;1315
3578;183;373;1316
3582;183;373;1317
3582;181;374;1318
3588;182;374;1319
3588;181;374;1320
3592;181;374;1321
3595;180;374;1322
3597;179;374;1323
3599;180;375;1324
3599;178;375;1325
3604;179;375;1326
3607;179;376;1327
3609;179;376;1328
3611;180;377;1329
3611;179;377;1330
3617;180;377;1331
3620;179;377;1332
3623;180;377;1333
3626;180;377;1334
3628;180;377;1335
3628;179;377;1336
3634;180;377;1337
3637;182;377;1338
3637;180;377;1339
3642;181;377;1340
3645;182;378;1341
3645;183;378;1342
3648;181;378;1343
3648;183;378;1344
3650;182;378;1345
3654;181;378;1346
3656;181;378;1347
3658;182;378;1348
3658;182;378;1349
3664;182;379;1350
3666;183;379;1351
3669;181;379;1352
3672;181;379;1353
3672;182;379;1354
3679;181;379;1355
3682;182;379;1356
3686;183;379;1357
3689;181;379;1358
3692;182;379;1359
3695;182;379;1360
3698;182;379;1361
3701;182;380;1362
3704;182;380;1363
3704;183;380;1364
3709;182;380;1365
3712;180;380;1366
3715;180;380;1367
3717;180;380;1368
3720;180;380;1369
3723;179;381;1370
3725;181;381;1371
3728;180;381;1372
3731;180;381;1373
3734;181;381;1374
3734;180;381;1375
3739;179;380;1376
3741;179;380;1377
3741;179;380;1378
3746;179;381;1379
3748;178;381;1380
3751;177;381;1381
3754;179;381;1382
3757;176;381;1383
3759;176;381;1384
3762;175;381;1385
3765;175;381;1386
3767;175;381;1387
3770;177;382;1388
3773;176;382;1389
3775;177;382;1390
3777;177;382;1391
3777;176;382;1392
3777;177;382;1393
3784;177;383;1394
3786;177;383;1395
3789;178;383;1396
3791;178;383;1397
3794;178;382;1398
3797;177;383;1399
3800;178;383;1400
3804;178;383;1401
3807;180;383;1402
3810;179;383;1403
3814;179;383;1404
3817;180;383;1405
3820;178;383;1406
3823;179;383;1407
3826;179;383;1408
3829;181;383;1409
3832;180;384;1410
3835;179;384;1411
3838;180;384;1412
3841;180;384;1413
3844;179;384;1414
3846;179;384;1415
3849;180;384;1416
3852;181;385;1417
3855;182;385;1418
3858;180;385;1419
3861;180;385;1420
3864;180;385;1421
3867;179;385;1422
3870;179;385;1423
3873;179;385;1424
3876;180;385;1425
3879;181;386;1426
3881;178;386;1427
3881;178;386;1428
3886;179;386;1429
3889;178;387;1430
3891;178;387;1431
3893;179;387;1432
3896;178;387;1433
3898;178;387;1434
3901;178;388;1435
3903;178;388;1436
3907;178;388;1437
3909;178;388;1438
3912;179;388;1439
3915;178;389;1440
3917;179;389;1441
3920;178;389;1442
3923;179;389;1443
3926;180;389;1444
3926;179;389;1445
3931;180;389;1446
3933;180;389;1447
3935;179;389;1448
3938;180;389;1449
3940;179;389;1450
3943;180;389;1451
3946;180;389;1452
3946;180;389;1453
3951;180;389;1454
3951;180;389;1455
3957;180;389;1456
3960;180;389;1457
3963;180;389;1458
3966;181;389;1459
3969;179;389;1460
3972;180;389;1461
3975;180;389;1462
3977;179;389;1463
3980;178;389;1464
3984;179;389;1465
3987;179;389;1466
3991;178;389;1467
3995;179;389;1468
3998;179;389;1469
4001;178;389;1470
4001;178;389;1471
4004;177;389;1472
4004;177;389;1473
4008;176;389;1474
4015;177;389;1475
4015;177;388;1476
4019;178;388;1477
4022;177;388;1478
4030;178;388;1479
4032;177;388;1480
4035;177;388;1481
4039;178;388;1482
4042;178;388;1483
4045;177;388;1484
4049;177;388;1485
4052;176;388;1486
4052;177;388;1487
4052;177;388;1488
4063;177;388;1489
4066;176;388;1490
4069;176;388;1491
4073;176;388;1492
4076;177;388;1493
4080;176;388;1494
4083;177;388;1495
4083;176;388;1496
4090;177;388;1497
4094;177;388;1498
4094;177;388;1499
4101;177;388;1500
4104;177;388;1501
4104;177;387;1502
4111;175;387;1503
4114;177;387;1504
4114;176;387;1505
4121;176;387;1506
4121;176;387;1507
4127;176;387;1508
4131;177;386;1509
4134;176;387;1510
4137;176;387;1511
4140;176;387;1512
4143;175;386;1513
4143;175;386;1514
4149;175;387;1515
4149;174;387;1516
4154;174;387;1517
4157;174;387;1518
4157;175;387;1519
4162;174;387;1520
4165;175;387;1521
4168;175;387;1522
4171;175;388;1523
4174;175;388;1524
4174;176;388;1525
4181;177;388;1526
4185;176;388;1527
4188;177;389;1528
4191;178;389;1529
