1279;167;201;468;2.5
1282;167;201;469;2.5
1284;169;201;470;2.5
1287;169;201;471;2.5
1289;168;202;472;2.5
1292;169;202;473;2.5
1294;169;202;474;2.5
1297;168;202;475;2.5
1299;170;202;476;2.5
1302;170;203;477;2.5
1304;169;203;478;2.5
1304;171;203;479;2.5
1308;172;203;480;2.5
1311;171;203;481;2.5
1311;173;203;482;2.5
1311;173;203;483;2.5
1318;172;204;484;2.5
1320;173;204;485;2.5
1322;174;204;486;2.5
1324;173;205;487;2.5
1327;174;205;488;2.5
1330;174;205;489;2.5
1333;174;205;490;2.5
1335;175;205;491;2.5
1338;176;206;492;2.5
1340;174;206;493;2.5
1343;176;207;494;2.5
1345;176;207;495;2.5
1347;174;207;496;2.5
1350;175;207;497;2.5
1353;176;207;498;2.5
1355;174;207;499;2.5
1358;175;208;500;2.5
1361;177;209;501;2.5
1363;175;209;502;2.5
1365;176;209;503;2.5
1368;176;209;504;2.5
1370;175;209;505;2.5
1372;175;209;506;2.5
1374;175;209;507;2.5
1376;174;209;508;2.5
1379;176;209;509;2.5
1379;176;209;510;2.5
1382;174;210;511;2.4
1385;175;210;512;2.4
1387;175;211;513;2.4
1389;174;211;514;2.4
1392;174;211;515;2.4
1395;174;211;516;2.4
1398;174;212;517;2.4
1401;175;212;518;2.5
1403;174;212;519;2.5
1406;173;212;520;2.5
1409;174;212;521;2.5
1412;174;212;522;2.5
1415;173;214;523;2.5
1418;174;214;524;2.5
1420;175;214;525;2.5
1422;173;214;526;2.5
1422;174;214;527;2.5
1425;174;215;528;2.4
1428;173;215;529;2.4
1430;174;215;530;2.4
1432;173;215;531;2.4
1435;174;215;532;2.4
1437;174;215;533;2.4
1439;174;216;534;2.4
1442;174;216;535;2.4
1444;175;216;536;2.4
1446;175;216;537;2.4
1449;175;216;538;2.4
1451;175;216;539;2.4
1453;176;217;540;2.4
1455;176;217;541;2.4
1457;177;218;542;2.4
1460;176;218;543;2.4
1460;176;218;544;2.4
1464;177;218;545;2.4
1466;176;219;546;2.4
1468;177;219;547;2.4
1468;177;220;548;2.4
1472;176;220;549;2.4
1472;177;220;550;2.3
1476;177;221;551;2.3
1478;177;221;552;2.3
1480;178;221;553;2.3
1483;178;221;554;2.3
1483;177;221;555;2.3
1483;178;221;556;2.3
1483;177;221;557;2.3
1483;177;222;558;2.3
1494;178;222;559;2.3
1497;177;222;560;2.3
1499;178;222;561;2.3
1502;178;222;562;2.3
1504;176;222;563;2.3
1507;176;223;564;2.3
1510;177;223;565;2.3
1512;176;224;566;2.3
1512;176;224;567;2.3
1512;177;224;568;2.3
1520;176;225;569;2.3
1522;175;225;570;2.3
1525;176;225;571;2.3
1527;176;226;572;2.3
1527;175;226;573;2.3
1531;177;226;574;2.3
1533;177;226;575;2.3
1533;176;228;576;2.3
1533;176;228;577;2.3
1533;176;228;578;2.3
1533;175;228;579;2.3
1533;176;228;580;2.3
1544;175;228;581;2.3
1544;176;228;582;2.3
1544;176;228;583;2.3
1544;175;228;584;2.3
1544;177;228;585;2.3
1554;179;228;586;2.3
1554;177;230;587;2.3
1554;179;230;588;2.3
1554;179;230;589;2.3
1563;179;230;590;2.3
1563;179;232;591;2.3
1563;179;232;592;2.3
1568;179;232;593;2.3
1568;178;233;594;2.3
1568;179;233;595;2.3
1568;178;233;596;2.2
1575;178;233;597;2.2
1575;178;234;598;2.2
1578;177;234;599;2.2
1578;177;234;600;2.2
1581;176;234;601;2.2
1581;178;234;602;2.1
1581;177;234;603;2.1
1581;178;234;604;2.1
1581;177;234;605;2.1
1581;177;234;606;2.1
1581;178;234;607;2.1
1593;177;234;608;2
1593;178;236;609;2
1593;179;236;610;2
1597;179;237;611;2
1597;179;237;612;2
1600;180;237;613;2
1600;179;237;614;2
1600;179;238;615;1.9
1600;180;238;616;1.9
1606;178;239;617;1.9
1608;181;239;618;1.9
1608;181;240;619;1.9
1611;181;240;620;1.9
1611;180;240;621;1.9
1614;182;240;622;1.9
1614;180;240;623;1.9
1617;181;240;624;1.9
1617;182;241;625;1.9
1617;180;241;626;1.9
1617;181;242;627;1.9
1617;180;242;628;1.9
1626;180;243;629;1.8
1626;181;243;630;1.8
1626;181;244;631;1.8
1631;181;244;632;1.9
1631;182;245;633;1.9
1631;180;245;634;1.9
1631;182;246;635;1.9
1631;183;246;636;1.9
1642;182;246;637;1.9
1642;182;246;638;1.9
1642;183;246;639;1.9
1649;182;246;640;1.9
1649;182;247;641;1.9
1649;183;247;642;2
1649;182;248;643;2
1649;182;248;644;2
1661;182;248;645;2
1663;182;248;646;2
1663;183;248;647;2
1663;183;248;648;2
1663;184;249;649;2
1663;183;249;650;2
1663;183;250;651;2
1674;184;250;652;2
1674;183;251;653;2
1678;184;251;654;2
1681;184;252;655;2
1683;184;252;656;2
1683;185;252;657;2
1687;183;252;658;2
1689;181;252;659;2
1691;184;252;660;2
1691;184;252;661;2
1695;183;252;662;2
1695;181;254;663;2
1698;182;254;664;2
1698;182;254;665;2
1698;183;254;666;2
1703;184;255;667;1.9
1703;182;255;668;1.9
1705;182;256;669;1.9
1705;183;256;670;1.9
1708;183;257;671;1.9
1708;182;257;672;1.9
1708;184;257;673;1.9
1712;183;257;674;1.8
1712;183;257;675;1.8
1712;184;258;676;1.8
1712;185;258;677;1.8
1712;184;258;678;1.8
1712;184;258;679;1.8
1712;184;259;680;1.8
1724;185;259;681;1.8
1724;185;259;682;1.8
1724;185;259;683;1.8
1724;183;259;684;1.8
1724;183;261;685;1.9
1735;186;261;686;1.9
1735;185;261;687;1.9
1735;187;261;688;1.9
1735;184;263;689;1.9
1735;185;263;690;1.9
1735;186;263;691;1.9
1746;185;263;692;1.9
1746;185;263;693;1.9
1746;184;263;694;1.9
1746;185;264;695;1.9
1746;186;264;696;1.9
1746;186;265;697;1.9
1756;185;265;698;1.9
1756;186;265;699;1.8
1756;186;265;700;1.8
1756;185;266;701;1.7
1758;186;266;702;1.7
1758;187;267;703;1.7
1758;186;267;704;1.7
1758;187;267;705;1.7
1758;185;267;706;1.6
1758;186;267;707;1.7
1760;186;269;708;1.7
1760;187;269;709;1.7
1760;186;269;710;1.7
1760;188;269;711;1.7
1760;186;270;712;1.7
1760;186;270;713;1.7
1760;187;270;714;1.7
1770;187;271;715;1.7
1770;186;271;716;1.6
1770;188;271;717;1.6
1773;188;271;718;1.6
1773;187;272;719;1.6
1776;186;272;720;1.6
1776;186;273;721;1.6
1778;186;273;722;1.6
1778;187;274;723;1.6
1778;188;274;724;1.6
1778;188;274;725;1.5
1778;187;274;726;1.5
1778;188;276;727;1.4
1781;188;276;728;1.5
1781;189;277;729;1.4
1784;188;277;730;1.5
1784;187;277;731;1.5
1787;188;277;732;1.4
1787;188;277;733;1.4
1789;187;277;734;1.4
1789;188;278;735;1.4
1791;189;278;736;1.4
1791;190;280;737;1.4
1793;188;280;738;1.4
1793;187;280;739;1.4
1793;187;281;740;1.4
1793;187;281;741;1.4
1796;187;281;742;0.8
1796;188;281;743;0.5
1796;189;281;744;0.9
1796;186;281;745;1.1
1796;188;283;746;1.1
1796;188;283;747;1.1
1796;188;283;748;1.1
1796;189;283;749;1.1
1796;189;283;750;1.2
1796;187;283;751;1.2
1806;188;283;752;1.2
1806;188;285;753;1.2
1806;187;285;754;1.3
1811;188;286;755;1.3
1811;186;286;756;1.4
1813;187;287;757;0.8
1813;188;287;758;0.9
1813;187;287;759;0.9
1813;187;287;760;0.8
1813;188;287;761;0.9
1813;187;288;762;1.2
1813;190;288;763;1.5
1813;187;289;764;1.5
1813;187;289;765;1.5
1813;188;289;766;1.4
1813;189;289;767;1.4
1824;189;290;768;1.4
1824;188;290;769;1.5
1824;189;290;770;1.5
1824;188;290;771;1.5
1824;188;290;772;1.4
1824;188;290;773;1.5
1824;189;290;774;1.4
1833;187;291;775;1.4
1833;188;291;776;1.4
1833;187;292;777;1.4
1833;188;292;778;1.4
1833;188;292;779;1.5
1833;189;293;780;1.5
1833;187;293;781;1.5
1844;187;295;782;1.5
1844;186;295;783;1.5
1844;188;295;784;1.5
1844;188;295;785;1.5
1844;187;295;786;1.5
1844;188;295;787;1.5
1844;188;295;788;1.5
1844;186;295;789;1.5
1855;185;297;790;1.5
1855;187;297;791;1.5
1855;188;297;792;1.5
1855;189;297;793;1.5
1855;189;297;794;1.5
1855;189;299;795;1.5
1855;186;299;796;1.5
1855;185;300;797;1.5
1866;187;300;798;1.5
1866;186;300;799;1.5
1866;188;300;800;1.5
1866;188;300;801;1.5
1866;186;300;802;1.5
1866;187;300;803;1.5
1866;187;301;804;1.5
1876;187;301;805;1.5
1876;187;302;806;1.5
1876;187;302;807;1.5
1876;187;302;808;1.5
1881;186;302;809;1.5
1881;188;302;810;1.4
1881;186;302;811;1.4
1884;187;304;812;1.4
1886;187;304;813;1.4
1886;186;304;814;1.4
1886;188;304;815;1.4
1890;188;304;816;1.4
1890;187;304;817;1.4
1895;186;304;818;1.5
1895;184;304;819;1.5
1898;185;306;820;1.5
1901;185;306;821;1.5
1901;185;306;822;1.6
1904;185;306;823;1.6
1908;185;306;824;1.6
1911;185;306;825;1.6
1916;184;306;826;1.8
1919;186;306;827;1.9
1922;184;306;828;2
1925;185;307;829;2.1
1928;185;307;830;2.1
1931;185;307;831;2.1
1933;183;307;832;2.1
1935;182;308;833;2.1
1938;184;308;834;2.2
1941;183;308;835;2.2
1941;184;308;836;2.2
1945;184;309;837;2.2
1945;183;309;838;2.2
1949;182;309;839;2.2
1951;183;309;840;2.2
1951;182;309;841;2.2
1954;184;309;842;2.1
1954;183;309;843;2.1
1957;184;310;844;2.1
1960;183;310;845;2.1
1960;182;310;846;2.1
1963;183;312;847;2.1
1966;184;312;848;2.1
1966;184;313;849;2.1
1970;182;313;850;2.1
1970;183;313;851;2.1
1973;182;313;852;2.1
1973;184;314;853;2.1
1976;185;314;854;2
1976;185;314;855;2
1976;184;314;856;2
1979;184;314;857;1.9
1979;185;314;858;1.9
1979;184;314;859;1.9
1979;184;316;860;1.9
1982;185;316;861;1.9
1985;185;316;862;1.9
1985;186;317;863;1.8
1987;184;317;864;1.8
1987;186;317;865;1.8
1991;186;317;866;1.8
1991;186;317;867;1.8
1994;184;318;868;1.8
1994;185;318;869;1.8
1994;185;319;870;1.8
1994;186;319;871;1.7
1994;186;319;872;1.7
1994;185;319;873;1.6
1994;185;319;874;1.5
2000;182;319;875;1.4
2000;182;319;876;1.4
2000;183;319;877;1.4
2004;182;319;878;1.4
2004;181;319;879;1.5
2007;180;320;880;1.5
2007;181;320;881;1.5
2011;179;320;882;1.6
2011;178;321;883;1.6
2011;181;321;884;1.6
2011;182;321;885;1.6
2011;182;322;886;1.6
2011;182;322;887;1.6
2022;181;323;888;1.7
2022;181;323;889;1.7
2026;181;324;890;1.7
2026;182;324;891;1.7
2026;182;325;892;1.7
2026;184;325;893;1.7
2026;183;326;894;1.7
2026;184;326;895;1.7
2035;184;326;896;1.6
2035;183;326;897;1.6
2038;184;326;898;1.6
2038;185;326;899;1.6
2041;184;326;900;1.6
2041;183;326;901;1.6
2043;183;327;902;1.6
2043;184;327;903;1.6
2045;184;327;904;1.5
2045;183;327;905;1.5
2047;183;328;906;1.5
2047;181;328;907;1.5
2050;181;328;908;1.5
2050;182;328;909;1.5
2050;183;329;910;1.4
2053;183;329;911;1.4
2053;182;330;912;1.4
2056;182;330;913;1.4
2056;181;331;914;1.4
2059;184;331;915;1.4
2059;184;332;916;1.4
2061;184;332;917;1.4
2061;183;332;918;1.4
2061;182;332;919;1.4
2066;182;332;920;1.4
2066;183;332;921;1.4
2066;186;333;922;1.4
2066;185;333;923;1.5
2066;184;333;924;1.5
2075;186;334;925;1.5
2075;186;334;926;1.5
2079;186;334;927;1.5
2079;186;334;928;1.5
2083;185;334;929;1.5
2083;185;334;930;1.5
2083;185;334;931;1.5
2083;186;334;932;1.5
2083;184;335;933;1.5
2083;185;335;934;1.5
2083;183;336;935;1.5
2094;182;336;936;1.5
2094;181;336;937;1.5
2094;182;336;938;1.5
2096;184;336;939;1.5
2096;184;336;940;1.4
2096;182;338;941;1.4
2099;183;338;942;1.4
2099;183;338;943;1.4
2101;183;338;944;1.4
2101;183;338;945;1.4
2104;183;338;946;1.4
2104;182;338;947;1.4
2107;184;338;948;1.4
2107;182;338;949;1.4
2111;181;338;950;1.4
2111;182;340;951;1.4
2114;183;340;952;1.5
2114;182;340;953;1.5
2117;184;340;954;1.5
2117;184;340;955;1.5
2120;183;340;956;1.5
2120;181;340;957;1.4
2120;180;341;958;1.4
2123;182;341;959;1.4
2123;183;342;960;1.4
2126;183;342;961;1.4
2126;183;343;962;1.4
2126;183;343;963;1.4
2129;182;343;964;1.4
2132;183;343;965;1.4
2132;182;343;966;1.4
2135;183;343;967;1.4
2135;182;343;968;1.5
2139;183;344;969;1.5
2142;182;344;970;1.5
2144;182;344;971;1.6
2144;181;344;972;1.6
2147;181;344;973;1.6
2147;182;344;974;1.6
2151;183;344;975;1.6
2151;182;344;976;1.6
2154;183;345;977;1.6
2156;183;345;978;1.6
2156;181;345;979;1.6
2160;182;345;980;1.6
2162;181;345;981;1.6
2164;183;345;982;1.6
2166;181;345;983;1.7
2169;180;345;984;1.7
2171;182;345;985;1.7
2171;182;345;986;1.7
2174;181;346;987;1.7
2174;181;346;988;1.7
2176;180;347;989;1.7
2176;180;348;990;1.7
2180;181;348;991;1.7
2180;181;348;992;1.7
2183;180;348;993;1.7
2183;180;348;994;1.7
2187;180;348;995;1.7
2187;180;348;996;1.7
2187;180;348;997;1.7
2190;180;349;998;1.6
2190;180;349;999;1.6
2190;181;349;1000;1.6
2192;180;350;1001;1.5
2194;181;350;1002;1.6
2194;179;350;1003;1.5
2194;179;350;1004;1.5
2197;181;350;1005;1.5
2197;181;351;1006;1.5
2200;181;351;1007;1.5
2200;181;352;1008;1.5
2200;182;352;1009;1.5
2200;180;353;1010;1.5
2203;180;353;1011;1.5
2203;181;353;1012;1.4
2203;182;353;1013;1.4
2205;182;355;1014;1.4
2205;183;355;1015;1.4
2207;181;356;1016;1.4
2207;180;356;1017;1.4
2207;181;356;1018;1.4
2210;181;356;1019;1.4
2210;181;357;1020;1.4
2212;182;357;1021;1.4
2212;183;357;1022;1.3
2212;182;357;1023;1.3
2215;183;357;1024;1.3
2215;183;357;1025;1.3
2215;182;357;1026;1.3
2217;181;358;1027;1.3
2217;183;358;1028;1.3
2220;182;360;1029;1.3
2222;183;360;1030;1.3
2222;182;361;1031;1.3
2224;183;361;1032;1.3
2224;181;361;1033;1.3
2224;182;361;1034;1.3
2226;183;362;1035;1.3
2226;183;362;1036;1.3
2226;183;362;1037;1.2
2226;182;363;1038;1.2
2228;183;363;1039;1.2
2228;183;363;1040;1.2
2228;182;363;1041;1.2
2231;181;363;1042;1.2
2231;181;363;1043;1.2
2231;180;364;1044;1.2
2231;181;364;1045;1.1
2233;182;364;1046;1.1
2233;182;364;1047;1.1
2233;183;364;1048;1.1
2236;183;364;1049;1.1
2236;183;365;1050;1.1
2236;182;365;1051;1.1
2238;182;367;1052;1.1
2238;183;367;1053;1.1
2240;182;367;1054;1.1
2240;182;367;1055;1.1
2243;180;367;1056;1.1
2243;182;368;1057;1.1
2245;182;368;1058;1.1
2245;183;368;1059;1.1
2247;181;368;1060;1.1
2247;180;369;1061;1.1
2247;180;369;1062;1.1
2247;182;369;1063;1.1
2249;181;369;1064;1.1
2249;182;369;1065;1.1
2249;182;369;1066;1.1
2252;181;370;1067;1.1
2252;181;370;1068;1.1
2254;181;370;1069;1.1
2254;181;370;1070;1.1
2254;181;371;1071;1.1
2257;181;371;1072;1.1
2257;180;372;1073;1.1
2260;180;373;1074;1.1
2260;180;373;1075;1.1
2260;181;373;1076;1.1
2260;181;373;1077;1.1
2262;181;373;1078;1.1
2262;180;373;1079;1.1
2265;182;374;1080;1.1
2265;180;374;1081;1.1
2267;180;374;1082;1.1
2269;178;374;1083;1.1
2269;179;374;1084;1.1
2271;177;375;1085;1.1
2271;179;375;1086;1.1
2274;178;375;1087;1.1
2274;179;375;1088;1.1
2276;179;376;1089;1.1
2276;179;376;1090;1.2
2279;178;377;1091;1.2
2279;180;377;1092;1.2
2282;178;377;1093;1.2
2282;181;377;1094;1.2
2285;181;378;1095;1.3
2285;182;378;1096;1.3
2288;181;379;1097;1.3
2288;183;379;1098;1.3
2290;182;380;1099;1.3
2290;184;380;1100;1.3
2293;184;380;1101;1.3
2293;185;381;1102;1.3
2296;184;381;1103;1.4
2296;183;382;1104;1.3
2299;185;382;1105;1.4
2299;185;384;1106;1.4
2302;186;384;1107;1.4
2302;186;384;1108;1.4
2302;186;384;1109;1.4
2305;185;386;1110;1.3
2305;185;386;1111;1.4
2307;187;386;1112;1.3
2307;188;386;1113;1.3
2307;188;387;1114;1.3
2310;187;387;1115;1.3
2310;188;387;1116;1.3
2310;189;387;1117;1.3
2313;187;387;1118;1.3
2313;189;387;1119;1.3
2316;188;388;1120;1.3
2316;188;388;1121;1.3
2319;188;389;1122;1.3
2319;186;389;1123;1.3
